MOCTEZUMA (MCZ) | IN-5130 Cambio No Comandado CERRAD RTN
MOCTEZUMA (MCZ) | PR-79 5130 Cambio No Comandado OPERAD
MOCTEZUMA (MCZ) | PR-79 5130 Cambio No Comandado NORMAL RTN
NUEVO CASAS GRANDES (NCG) | IN-72980 AT 98 Anormal Cambio Autorizado ABIERTO
NUEVO CASAS GRANDES (NCG) | IN-92980 AT 98 Anormal Cambio Autorizado ABIERTO
MEDANOS (MED) | IN-4015 Cambio No Comandado ABIERTO
MEDANOS (MED) | PR-50/51 4015 Cambio No Comandado OPERAD
MEDANOS (MED) | PR-50/51 4015 Cambio No Comandado NORMAL RTN
MEDANOS (MED) | IN-4015 Cambio No Comandado CERRADO RTN
NUEVO CASAS GRANDES (NCG) | PR-63A AT 98 Cambio No Comandado OPERAD
NUEVO CASAS GRANDES (NCG) | PR-86T AT 98 Cambio No Comandado OPERAD
NUEVO CASAS GRANDES (NCG) | PR-63D AT 98 Cambio No Comandado OPERAD
PARQUE (PQE) / VALLE DE JUÁREZ (VJZ) | IN-73020 VJZ Cambio No Comandado CERRADO RTN
PARQUE (PQE) / VALLE DE JUÁREZ (VJZ) | IN-73020 VJZ Cambio No Comandado ABIERTO
PARQUE (PQE) / VALLE DE JUÁREZ (VJZ) | IN-73020 VJZ Cambio No Comandado CERRAD RTN
PARQUE (PQE) / VALLE DE JUÁREZ (VJZ) | IN-73020 VJZ Cambio No Comandado ABIERT
PARQUE (PQE) / VALLE DE JUÁREZ (VJZ) | IN-73020 VJZ Cambio No Comandado CERRADO RTN
PARQUE (PQE) / VALLE DE JUÁREZ (VJZ) | IN-73020 VJZ Cambio No Comandado ABIERT
PARQUE (PQE) / VALLE DE JUÁREZ (VJZ) | IN-73020 VJZ Cambio No Comandado CERRADO RTN
PARQUE (PQE) / VALLE DE JUÁREZ (VJZ) | IN-73020 VJZ Cambio No Comandado ABIERT
MEDANOS (MED) / ORIENTE XXI (OTV) | IN-73620 OTV Anormal Cambio Autorizado ABIERTO
PATRIA (PAT) | IN-78460 ANILLO LT/T Anormal Cambio Autorizado ABIERTO
TORRES (TOR) | IN-4045 Cambio No Comandado CERRADO RTN
MEDANOS (MED) | IN-4015 Cambio No Comandado ABIERTO
MEDANOS (MED) | PR-50/51 4015 Cambio No Comandado OPERAD
MEDANOS (MED) | PR-50/51 4015 Cambio No Comandado NORMAL RTN
MEDANOS (MED) | IN-4015 Cambio No Comandado CERRADO RTN
NUEVO CASAS GRANDES (NCG) | PR-63D AT 98 Cambio No Comandado NORMAL RTN
MEDANOS (MED) | IN-4015 Cambio No Comandado ABIERT
MEDANOS (MED) | PR-50/51 4015 Cambio No Comandado OPERAD
MEDANOS (MED) | PR-50/51 4015 Cambio No Comandado NORMAL RTN
MEDANOS (MED) | IN-4015 Cambio No Comandado CERRADO RTN
NUEVO CASAS GRANDES (NCG) | PR-63A AT 98 Cambio No Comandado NORMAL RTN
NUEVO CASAS GRANDES (NCG) | PR-86T AT 98 Cambio No Comandado NORMAL RTN
MEDANOS (MED) | IN-4015 Cambio No Comandado ABIERT
MEDANOS (MED) | PR-50/51 4015 Cambio No Comandado OPERAD
MEDANOS (MED) | PR-50/51 4015 Cambio No Comandado NORMAL RTN
MEDANOS (MED) | IN-4015 Cambio No Comandado CERRADO RTN
ASENCION DOS (AOD) | PR-27B CP 01 P1 Cambio No Comandado OPERAD
ASENCION DOS (AOD) | PR-27B CP 01 P1 Cambio No Comandado NORMAL RTN
MEDANOS (MED) | IN-4015 Cambio No Comandado ABIERTO
NUEVO CASAS GRANDES (NCG) | IN-92980 AT 98 Cambio Comandado CERRADO RTN
MEDANOS (MED) | PR-50/51 4015 Cambio No Comandado OPERAD
MEDANOS (MED) | PR-50/51 4015 Cambio No Comandado NORMAL RTN
NUEVO CASAS GRANDES (NCG) | IN-72980 AT 98 Cambio Comandado CERRADO RTN
MEDANOS (MED) | IN-4015 Cambio No Comandado CERRADO RTN
INSURGENTES (IGS) | IN-4070 Cambio No Comandado ABIERT
INSURGENTES (IGS) | PR-51X 4070 Cambio No Comandado OPERAD
INSURGENTES (IGS) | PR-51X 4070 Cambio No Comandado NORMAL RTN
INSURGENTES (IGS) | IN-4070 Cambio No Comandado CERRADO RTN
VADO SANTA MARÍA (VSM) | IN-5525 Cambio No Comandado ABIERT
VADO SANTA MARÍA (VSM) | PR-50 5525 Cambio No Comandado OPERAD
VADO SANTA MARÍA (VSM) | PR-50 5525 Cambio No Comandado NORMAL RTN
VADO SANTA MARÍA (VSM) | IN-5525 Cambio No Comandado CERRADO RTN
MOCTEZUMA (MCZ) | IN-5130 Cambio No Comandado ABIERT
MOCTEZUMA (MCZ) | PR-50/51 5130 Cambio No Comandado OPERAD
MOCTEZUMA (MCZ) | PR-50/51 5130 Cambio No Comandado NORMAL RTN
MOCTEZUMA (MCZ) | IN-5130 Cambio No Comandado CERRAD RTN
MOCTEZUMA (MCZ) | PR-79 5130 Cambio No Comandado OPERAD
MOCTEZUMA (MCZ) | PR-79 5130 Cambio No Comandado NORMAL RTN
MOCTEZUMA (MCZ) | IN-5130 Cambio No Comandado ABIERT
MOCTEZUMA (MCZ) | PR-50/51 5130 Cambio No Comandado OPERAD
MOCTEZUMA (MCZ) | PR-50/51 5130 Cambio No Comandado NORMAL RTN
MOCTEZUMA (MCZ) | IN-5130 Cambio No Comandado CERRAD RTN
MOCTEZUMA (MCZ) | PR-79 5130 Cambio No Comandado OPERAD
MOCTEZUMA (MCZ) | PR-79 5130 Cambio No Comandado NORMAL RTN
MOCTEZUMA (MCZ) | IN-5130 Cambio No Comandado ABIERT
MOCTEZUMA (MCZ) | PR-50/51 5130 Cambio No Comandado OPERAD
MOCTEZUMA (MCZ) | PR-50/51 5130 Cambio No Comandado NORMAL RTN
MOCTEZUMA (MCZ) | IN-5130 Cambio No Comandado CERRAD RTN
MOCTEZUMA (MCZ) | IN-5130 Cambio No Comandado ABIERT
MOCTEZUMA (MCZ) | PR-79 5130 Cambio No Comandado OPERAD
MOCTEZUMA (MCZ) | PR-79 5130 Cambio No Comandado NORMAL RTN
MOCTEZUMA (MCZ) | PR-50/51 5130 Cambio No Comandado OPERAD
MOCTEZUMA (MCZ) | PR-50/51 5130 Cambio No Comandado NORMAL RTN
MOCTEZUMA (MCZ) | IN-5130 Cambio No Comandado CERRAD RTN
MOCTEZUMA (MCZ) | PR-79 5130 Cambio No Comandado OPERAD
MOCTEZUMA (MCZ) | PR-79 5130 Cambio No Comandado NORMAL RTN
PARQUE (PQE) / VALLE DE JUÁREZ (VJZ) | IN-73020 VJZ Anormal Cambio Autorizado ABIERTO
VADO SANTA MARÍA (VSM) | IN-55025 CP 02 B Cambio Comandado CERRADO RTN
GALEANA (GNA) | IN-5050 CD Cambio No Comandado ABIERT
GALEANA (GNA) | IN-5050 T 03BAJAPSEUDO Cambio No Comandado ABIERT
GALEANA (GNA) | PR-5051 5050 CD Cambio No Comandado OPERAD
GALEANA (GNA) | PR-5051 5050 CD Cambio No Comandado NORMAL RTN
GALEANA (GNA) | IN-5050 CD Cambio No Comandado CERRADO RTN
GALEANA (GNA) | IN-5050 T 03BAJAPSEUDO Cambio No Comandado CERRAD RTN
GALEANA (GNA) | IN-5050 CD Cambio No Comandado ABIERT
GALEANA (GNA) | IN-5050 T 03BAJAPSEUDO Cambio No Comandado ABIERT
GALEANA (GNA) | PR-5051 5050 CD Cambio No Comandado OPERAD
GALEANA (GNA) | PR-5051 5050 CD Cambio No Comandado NORMAL RTN
GALEANA (GNA) | IN-5050 CD Cambio No Comandado CERRADO RTN
GALEANA (GNA) | IN-5050 T 03BAJAPSEUDO Cambio No Comandado CERRAD RTN
GALEANA (GNA) | IN-5050 CD Cambio No Comandado ABIERTO
GALEANA (GNA) | IN-5050 T 03BAJAPSEUDO Cambio No Comandado ABIERT
GALEANA (GNA) | PR-5051 5050 CD Cambio No Comandado OPERAD
GALEANA (GNA) | PR-5051 5050 CD Cambio No Comandado NORMAL RTN
PARQUE (PQE) / VALLE DE JUÁREZ (VJZ) | IN-73020 VJZ Cambio Comandado CERRADO RTN
PARQUE (PQE) | IN-77000 TRANSFE Anormal Cambio Autorizado ABIERTO
MONTEVERDE (MTV) | IN-5645 ALIMENT CD Cambio No Comandado ABIERT
MONTEVERDE (MTV) | PR-50/51 5645 Cambio No Comandado OPERAD
MONTEVERDE (MTV) | PR-50/51 5645 Cambio No Comandado NORMAL RTN
MONTEVERDE (MTV) / AUTOMOTIVE LIGHTING (ALI) | IN-5645 ALIMENT CD Cambio No Comandado CERRADO RTN
VILLA AHUMADA (VAH) | IN-5230 ALIMENT CD Cambio No Comandado ABIERT
VILLA AHUMADA (VAH) | PR-5051 5230 CD Cambio No Comandado OPERAD
VILLA AHUMADA (VAH) | PR-5051 5230 CD Cambio No Comandado NORMAL RTN
VILLA AHUMADA (VAH) / AUTOMOTIVE LIGHTING (ALI) | IN-5230 ALIMENT CD Cambio No Comandado CERRADO RTN
VILLA AHUMADA (VAH) / AUTOMOTIVE LIGHTING (ALI) | IN-5230 ALIMENT CD Cambio No Comandado ABIERT
VILLA AHUMADA (VAH) / AUTOMOTIVE LIGHTING (ALI) | PR-5051 5230 CD Cambio No Comandado OPERAD
VILLA AHUMADA (VAH) / AUTOMOTIVE LIGHTING (ALI) | PR-5051 5230 CD Cambio No Comandado NORMAL RTN
VILLA AHUMADA (VAH) / AUTOMOTIVE LIGHTING (ALI) | IN-5230 ALIMENT CD Cambio No Comandado CERRADO RTN
VILLA AHUMADA (VAH) / AUTOMOTIVE LIGHTING (ALI) | IN-5230 ALIMENT CD Cambio No Comandado ABIERT
VILLA AHUMADA (VAH) / AUTOMOTIVE LIGHTING (ALI) | PR-5051 5230 CD Cambio No Comandado OPERAD
VILLA AHUMADA (VAH) / AUTOMOTIVE LIGHTING (ALI) | PR-5051 5230 CD Cambio No Comandado NORMAL RTN
GALEANA (GNA) | IN-5050 CD Cambio Comandado CERRADO RTN
GALEANA (GNA) | IN-5050 T 03BAJAPSEUDO Cambio No Comandado CERRAD RTN
MEDANOS (MED) | IN-4015 Cambio No Comandado ABIERTO
MEDANOS (MED) | PR-50/51 4015 Cambio No Comandado OPERAD
MEDANOS (MED) | PR-50/51 4015 Cambio No Comandado NORMAL RTN
MEDANOS (MED) | IN-4015 Cambio Comandado CERRADO RTN
CUATRO SIGLOS (CSI) | IN-4015 Cambio Comandado CERRADO RTN
SAN BUENAVENTURA (SBV) | IN-5010 Cambio No Comandado ABIERT
SAN BUENAVENTURA (SBV) | PR-51X 5010 Cambio No Comandado OPERAD
SAN BUENAVENTURA (SBV) | PR-51X 5010 Cambio No Comandado NORMAL RTN
SAN BUENAVENTURA (SBV) | IN-5010 Cambio No Comandado CERRADO RTN
SAN BUENAVENTURA (SBV) | IN-5010 Cambio No Comandado ABIERT
SAN BUENAVENTURA (SBV) | PR-51X 5010 Cambio No Comandado OPERAD
SAN BUENAVENTURA (SBV) | PR-51X 5010 Cambio No Comandado NORMAL RTN
SAN BUENAVENTURA (SBV) | IN-5010 Cambio No Comandado CERRADO RTN
SAN BUENAVENTURA (SBV) | IN-5010 Cambio No Comandado ABIERT
SAN BUENAVENTURA (SBV) | PR-51X 5010 Cambio No Comandado OPERAD
SAN BUENAVENTURA (SBV) | PR-51X 5010 Cambio No Comandado NORMAL RTN
SAN BUENAVENTURA (SBV) | IN-5010 Cambio No Comandado CERRADO RTN
SAN BUENAVENTURA (SBV) | IN-5010 Cambio No Comandado ABIERT
SAN BUENAVENTURA (SBV) | PR-51X 5010 Cambio No Comandado OPERAD
SAN BUENAVENTURA (SBV) | PR-51X 5010 Cambio No Comandado NORMAL RTN
MOCTEZUMA (MCZ) | IN-5130 Cambio No Comandado ABIERT
MOCTEZUMA (MCZ) | PR-50/51 5130 Cambio No Comandado OPERAD
MOCTEZUMA (MCZ) | PR-50/51 5130 Cambio No Comandado NORMAL RTN
MOCTEZUMA (MCZ) | IN-5130 Cambio No Comandado CERRAD RTN
MOCTEZUMA (MCZ) | IN-5130 Cambio No Comandado ABIERT
MOCTEZUMA (MCZ) | PR-79 5130 Cambio No Comandado OPERAD
MOCTEZUMA (MCZ) | PR-50/51 5130 Cambio No Comandado OPERAD
MOCTEZUMA (MCZ) | PR-50/51 5130 Cambio No Comandado NORMAL RTN
MOCTEZUMA (MCZ) | PR-79 5130 Cambio No Comandado NORMAL RTN
MOCTEZUMA (MCZ) | IN-5130 Cambio No Comandado CERRADO RTN
MOCTEZUMA (MCZ) | IN-5130 Cambio No Comandado ABIERT
MOCTEZUMA (MCZ) | PR-79 5130 Cambio No Comandado OPERAD
MOCTEZUMA (MCZ) | PR-79 5130 Cambio No Comandado NORMAL RTN
MOCTEZUMA (MCZ) | PR-50/51 5130 Cambio No Comandado OPERAD
MOCTEZUMA (MCZ) | PR-50/51 5130 Cambio No Comandado NORMAL RTN
VADO SANTA MARÍA (VSM) | IN-5525 Cambio No Comandado ABIERT
VADO SANTA MARÍA (VSM) | PR-50 5525 Cambio No Comandado OPERAD
VADO SANTA MARÍA (VSM) | PR-50 5525 Cambio No Comandado NORMAL RTN
VADO SANTA MARÍA (VSM) | IN-5525 Cambio No Comandado CERRADO RTN
VILLA AHUMADA (VAH) / AUTOMOTIVE LIGHTING (ALI) | IN-5230 ALIMENT CD Cambio Comandado CERRADO RTN
VADO SANTA MARÍA (VSM) | IN-5515 Cambio No Comandado ABIERT
VADO SANTA MARÍA (VSM) | PR-50 5515 Cambio No Comandado OPERAD
VADO SANTA MARÍA (VSM) | PR-50 5515 Cambio No Comandado NORMAL RTN
VADO SANTA MARÍA (VSM) | IN-5515 Cambio No Comandado CERRADO RTN
VADO SANTA MARÍA (VSM) | IN-5515 Cambio No Comandado ABIERT
VADO SANTA MARÍA (VSM) | PR-50 5515 Cambio No Comandado OPERAD
VADO SANTA MARÍA (VSM) | PR-50 5515 Cambio No Comandado NORMAL RTN
VADO SANTA MARÍA (VSM) | IN-5515 Cambio No Comandado CERRADO RTN
VADO SANTA MARÍA (VSM) | IN-5515 Cambio No Comandado ABIERT
VADO SANTA MARÍA (VSM) | PR-50 5515 Cambio No Comandado OPERAD
VADO SANTA MARÍA (VSM) | PR-50 5515 Cambio No Comandado NORMAL RTN
VILLA AHUMADA (VAH) / AUTOMOTIVE LIGHTING (ALI) | IN-5230 ALIMENT CD Cambio No Comandado ABIERTO
VILLA AHUMADA (VAH) / AUTOMOTIVE LIGHTING (ALI) | PR-5051 5230 CD Cambio No Comandado OPERAD
VILLA AHUMADA (VAH) / AUTOMOTIVE LIGHTING (ALI) | PR-5051 5230 CD Cambio No Comandado NORMAL RTN
VILLA AHUMADA (VAH) / AUTOMOTIVE LIGHTING (ALI) | IN-5230 ALIMENT CD Cambio No Comandado CERRADO RTN
VILLA AHUMADA (VAH) / AUTOMOTIVE LIGHTING (ALI) | IN-5230 ALIMENT CD Cambio No Comandado ABIERT
VILLA AHUMADA (VAH) / AUTOMOTIVE LIGHTING (ALI) | PR-5051 5230 CD Cambio No Comandado OPERAD
VILLA AHUMADA (VAH) / AUTOMOTIVE LIGHTING (ALI) | PR-5051 5230 CD Cambio No Comandado NORMAL RTN
VADO SANTA MARÍA (VSM) | IN-5515 Cambio No Comandado CERRADO RTN
VILLA AHUMADA (VAH) / AUTOMOTIVE LIGHTING (ALI) | IN-5230 ALIMENT CD Cambio No Comandado CERRADO RTN
VILLA AHUMADA (VAH) / AUTOMOTIVE LIGHTING (ALI) | IN-5230 ALIMENT CD Cambio No Comandado ABIERT
VILLA AHUMADA (VAH) / AUTOMOTIVE LIGHTING (ALI) | PR-5051 5230 CD Cambio No Comandado OPERAD
VILLA AHUMADA (VAH) / AUTOMOTIVE LIGHTING (ALI) | PR-5051 5230 CD Cambio No Comandado NORMAL RTN
VADO SANTA MARÍA (VSM) | IN-5515 Cambio No Comandado ABIERT
VADO SANTA MARÍA (VSM) | PR-50 5515 Cambio No Comandado OPERAD
VADO SANTA MARÍA (VSM) | PR-50 5515 Cambio No Comandado NORMAL RTN
VADO SANTA MARÍA (VSM) | IN-5515 Cambio No Comandado CERRADO RTN
VADO SANTA MARÍA (VSM) | IN-5515 Cambio No Comandado ABIERT
VADO SANTA MARÍA (VSM) | PR-50 5515 Cambio No Comandado OPERAD
VADO SANTA MARÍA (VSM) | PR-50 5515 Cambio No Comandado NORMAL RTN
SAN BUENAVENTURA (SBV) | IN-5010 Cambio Comandado CERRADO RTN
VADO SANTA MARÍA (VSM) / AUTOMOTIVE LIGHTING (ALI) | IN-5570 ALIMENT CD Cambio No Comandado ABIERTO
VADO SANTA MARÍA (VSM) / AUTOMOTIVE LIGHTING (ALI) | IN-55015 Cambio No Comandado ABIERT
VADO SANTA MARÍA (VSM) / AUTOMOTIVE LIGHTING (ALI) | PR-51 5570 Cambio No Comandado OPERAD
VADO SANTA MARÍA (VSM) / AUTOMOTIVE LIGHTING (ALI) | PR-27/59 55015 Cambio No Comandado OPERAD
VADO SANTA MARÍA (VSM) | IN-5570 ALIMENT CD Cambio No Comandado CERRAD RTN
VADO SANTA MARÍA (VSM) | PR-27/59 55015 Cambio No Comandado NORMAL RTN
VADO SANTA MARÍA (VSM) | PR-51 5570 Cambio No Comandado NORMAL RTN
VADO SANTA MARÍA (VSM) / AUTOMOTIVE LIGHTING (ALI) | IN-5570 ALIMENT CD Cambio No Comandado ABIERTO
VADO SANTA MARÍA (VSM) / AUTOMOTIVE LIGHTING (ALI) | PR-51 5570 Cambio No Comandado OPERAD
VADO SANTA MARÍA (VSM) | IN-5525 Cambio No Comandado ABIERT
VADO SANTA MARÍA (VSM) | IN-55025 CP 02 B Cambio No Comandado ABIERT
VADO SANTA MARÍA (VSM) | PR-50 5525 Cambio No Comandado OPERAD
VADO SANTA MARÍA (VSM) | PR-50 5525 Cambio No Comandado NORMAL RTN
VADO SANTA MARÍA (VSM) | PR-27/59 55015 Cambio No Comandado OPERAD
VADO SANTA MARÍA (VSM) | PR-27/59 55025 Cambio No Comandado OPERAD
VADO SANTA MARÍA (VSM) | IN-5525 Cambio No Comandado CERRAD RTN
VADO SANTA MARÍA (VSM) | PR-27/59 55015 Cambio No Comandado NORMAL RTN
VADO SANTA MARÍA (VSM) | PR-27/59 55025 Cambio No Comandado NORMAL RTN
VADO SANTA MARÍA (VSM) | PR-27/59 55015 Cambio No Comandado OPERAD
VADO SANTA MARÍA (VSM) | IN-5570 ALIMENT CD Cambio No Comandado CERRAD RTN
VADO SANTA MARÍA (VSM) | IN-5570 ALIMENT CD Cambio No Comandado ABIERT
VADO SANTA MARÍA (VSM) | PR-51 5570 Cambio No Comandado NORMAL RTN
VADO SANTA MARÍA (VSM) | PR-51 5570 Cambio No Comandado OPERAD
VADO SANTA MARÍA (VSM) | IN-5525 Cambio No Comandado ABIERT
VADO SANTA MARÍA (VSM) | PR-50 5525 Cambio No Comandado OPERAD
VADO SANTA MARÍA (VSM) | PR-50 5525 Cambio No Comandado NORMAL RTN
VADO SANTA MARÍA (VSM) | PR-27/59 55015 Cambio No Comandado NORMAL RTN
VADO SANTA MARÍA (VSM) | PR-27/59 55025 Cambio No Comandado OPERAD
VADO SANTA MARÍA (VSM) | PR-27/59 55015 Cambio No Comandado OPERAD
VADO SANTA MARÍA (VSM) | IN-5525 Cambio No Comandado CERRADO RTN
VADO SANTA MARÍA (VSM) | IN-5525 Cambio No Comandado ABIERT
VADO SANTA MARÍA (VSM) | PR-27/59 55025 Cambio No Comandado NORMAL RTN
VADO SANTA MARÍA (VSM) | PR-27/59 55015 Cambio No Comandado NORMAL RTN
VADO SANTA MARÍA (VSM) | PR-50 5525 Cambio No Comandado OPERAD
VADO SANTA MARÍA (VSM) | PR-50 5525 Cambio No Comandado NORMAL RTN
VADO SANTA MARÍA (VSM) | PR-27/59 55015 Cambio No Comandado OPERAD
VADO SANTA MARÍA (VSM) | PR-27/59 55025 Cambio No Comandado OPERAD
VADO SANTA MARÍA (VSM) | IN-5545 ALIMENT CD Cambio No Comandado ABIERT
VADO SANTA MARÍA (VSM) | PR-50 5545 Cambio No Comandado OPERAD
VADO SANTA MARÍA (VSM) | PR-50 5545 Cambio No Comandado NORMAL RTN
VADO SANTA MARÍA (VSM) | PR-27/59 55025 Cambio No Comandado NORMAL RTN
VADO SANTA MARÍA (VSM) | PR-27/59 55025 Cambio No Comandado OPERAD
VADO SANTA MARÍA (VSM) | IN-5545 ALIMENT CD Cambio Comandado CERRAD RTN
VADO SANTA MARÍA (VSM) | PR-27/59 55015 Cambio No Comandado NORMAL RTN
VADO SANTA MARÍA (VSM) | PR-27/59 55025 Cambio No Comandado NORMAL RTN
VADO SANTA MARÍA (VSM) | PR-27/59 55025 Cambio No Comandado OPERAD
VADO SANTA MARÍA (VSM) | PR-27/59 55015 Cambio No Comandado OPERAD
VADO SANTA MARÍA (VSM) | IN-5515 Cambio Comandado CERRAD RTN
VADO SANTA MARÍA (VSM) | IN-5515 Cambio No Comandado ABIERT
VADO SANTA MARÍA (VSM) | PR-27/59 55025 Cambio No Comandado NORMAL RTN
VADO SANTA MARÍA (VSM) | PR-50 5515 Cambio No Comandado OPERAD
VADO SANTA MARÍA (VSM) | PR-50 5515 Cambio No Comandado NORMAL RTN
VADO SANTA MARÍA (VSM) | PR-27/59 55025 Cambio No Comandado OPERAD
VADO SANTA MARÍA (VSM) | PR-27/59 55025 Cambio No Comandado NORMAL RTN
VADO SANTA MARÍA (VSM) | PR-27/59 55025 Cambio No Comandado OPERAD
VADO SANTA MARÍA (VSM) | IN-5545 ALIMENT CD Cambio No Comandado ABIERT
VADO SANTA MARÍA (VSM) | PR-50 5545 Cambio No Comandado OPERAD
VADO SANTA MARÍA (VSM) | PR-50 5545 Cambio No Comandado NORMAL RTN
VADO SANTA MARÍA (VSM) | PR-27/59 55025 Cambio No Comandado NORMAL RTN
VADO SANTA MARÍA (VSM) | PR-27/59 55025 Cambio No Comandado OPERAD
VADO SANTA MARÍA (VSM) / AUTOMOTIVE LIGHTING (ALI) | IN-5545 ALIMENT CD Cambio Comandado CERRADO RTN
VADO SANTA MARÍA (VSM) / AUTOMOTIVE LIGHTING (ALI) | PR-27/59 55025 Cambio No Comandado NORMAL RTN
VADO SANTA MARÍA (VSM) / AUTOMOTIVE LIGHTING (ALI) | PR-27/59 55025 Cambio No Comandado OPERAD
VADO SANTA MARÍA (VSM) / AUTOMOTIVE LIGHTING (ALI) | IN-5570 ALIMENT CD Cambio Comandado CERRADO RTN
VADO SANTA MARÍA (VSM) / AUTOMOTIVE LIGHTING (ALI) | IN-5545 ALIMENT CD Cambio No Comandado ABIERT
VADO SANTA MARÍA (VSM) / AUTOMOTIVE LIGHTING (ALI) | PR-51 5570 Cambio No Comandado NORMAL RTN
VADO SANTA MARÍA (VSM) / AUTOMOTIVE LIGHTING (ALI) | PR-50 5545 Cambio No Comandado OPERAD
VADO SANTA MARÍA (VSM) / AUTOMOTIVE LIGHTING (ALI) | PR-50 5545 Cambio No Comandado NORMAL RTN
VADO SANTA MARÍA (VSM) / AUTOMOTIVE LIGHTING (ALI) | PR-27/59 55025 Cambio No Comandado NORMAL RTN
VADO SANTA MARÍA (VSM) / AUTOMOTIVE LIGHTING (ALI) | PR-27/59 55025 Cambio No Comandado OPERAD
VADO SANTA MARÍA (VSM) | IN-5525 Cambio Comandado CERRAD RTN
VADO SANTA MARÍA (VSM) | IN-5525 Cambio No Comandado ABIERT
VADO SANTA MARÍA (VSM) | PR-27/59 55025 Cambio No Comandado NORMAL RTN
VADO SANTA MARÍA (VSM) | PR-51 5525 Cambio No Comandado OPERAD
VADO SANTA MARÍA (VSM) | PR-51 5525 Cambio No Comandado NORMAL RTN
VADO SANTA MARÍA (VSM) | PR-27/59 55015 Cambio No Comandado NORMAL RTN
VADO SANTA MARÍA (VSM) | PR-27/59 55025 Cambio No Comandado OPERAD
VADO SANTA MARÍA (VSM) | PR-27/59 55015 Cambio No Comandado OPERAD
VADO SANTA MARÍA (VSM) / AUTOMOTIVE LIGHTING (ALI) | IN-5545 ALIMENT CD Cambio Comandado CERRADO RTN
VADO SANTA MARÍA (VSM) / AUTOMOTIVE LIGHTING (ALI) | PR-27/59 55025 Cambio No Comandado NORMAL RTN
VADO SANTA MARÍA (VSM) / AUTOMOTIVE LIGHTING (ALI) | PR-27/59 55025 Cambio No Comandado OPERAD
VADO SANTA MARÍA (VSM) | IN-5545 ALIMENT CD Cambio No Comandado ABIERT
VADO SANTA MARÍA (VSM) | PR-50 5545 Cambio No Comandado OPERAD
VADO SANTA MARÍA (VSM) | PR-50 5545 Cambio No Comandado NORMAL RTN
VADO SANTA MARÍA (VSM) | PR-27/59 55025 Cambio No Comandado NORMAL RTN
VADO SANTA MARÍA (VSM) | PR-27/59 55025 Cambio No Comandado OPERAD
VILLA AHUMADA (VAH) / AUTOMOTIVE LIGHTING (ALI) | IN-5230 ALIMENT CD Cambio No Comandado CERRADO RTN
VADO SANTA MARÍA (VSM) | IN-5570 ALIMENT CD Cambio No Comandado ABIERT
VADO SANTA MARÍA (VSM) | PR-27/59 55025 Cambio No Comandado NORMAL RTN
VADO SANTA MARÍA (VSM) | PR-51 5570 Cambio No Comandado OPERAD
VADO SANTA MARÍA (VSM) | PR-27/59 55025 Cambio No Comandado OPERAD
MOCTEZUMA (MCZ) | IN-5130 Cambio Comandado CERRADO RTN
VADO SANTA MARÍA (VSM) | PR-27/59 55025 Cambio No Comandado NORMAL RTN
VADO SANTA MARÍA (VSM) | IN-5525 Cambio Comandado CERRADO RTN
VADO SANTA MARÍA (VSM) | PR-27/59 55015 Cambio No Comandado NORMAL RTN
VADO SANTA MARÍA (VSM) | IN-5515 Cambio Comandado CERRADO RTN
VADO SANTA MARÍA (VSM) | IN-5525 Cambio No Comandado ABIERT
VADO SANTA MARÍA (VSM) | PR-50 5525 Cambio No Comandado OPERAD
VADO SANTA MARÍA (VSM) | PR-50 5525 Cambio No Comandado NORMAL RTN
VADO SANTA MARÍA (VSM) | IN-5525 Cambio No Comandado CERRADO RTN
COLEGIO (CLG) | IN-4355 Cambio No Comandado ABIERT
COLEGIO (CLG) | PR-51X 4355 Cambio No Comandado OPERAD
COLEGIO (CLG) | PR-51X 4355 Cambio No Comandado NORMAL RTN
COLEGIO (CLG) | IN-4355 Cambio No Comandado CERRADO RTN
REFORMA (REA) | IN-79000 AMARRE Anormal Cambio Autorizado ABIERTO
REFORMA (REA) | IN-99000 AMARRE Anormal Cambio Autorizado ABIERTO
VADO SANTA MARÍA (VSM) / AUTOMOTIVE LIGHTING (ALI) | IN-5545 ALIMENT CD Cambio Comandado CERRADO RTN
SAN BUENAVENTURA (SBV) | IN-5010 Cambio No Comandado ABIERT
SAN BUENAVENTURA (SBV) | PR-51X 5010 Cambio No Comandado OPERAD
SAN BUENAVENTURA (SBV) | PR-51X 5010 Cambio No Comandado NORMAL RTN
SAN BUENAVENTURA (SBV) | IN-5010 Cambio No Comandado CERRADO RTN
VADO SANTA MARÍA (VSM) / AUTOMOTIVE LIGHTING (ALI) | IN-5570 ALIMENT CD Cambio Comandado CERRADO RTN
VADO SANTA MARÍA (VSM) / AUTOMOTIVE LIGHTING (ALI) | PR-51 5570 Cambio No Comandado NORMAL RTN
VADO SANTA MARÍA (VSM) | IN-55025 CP 02 B Cambio Comandado CERRADO RTN
VADO SANTA MARÍA (VSM) | IN-55015 Cambio Comandado CERRADO RTN
ASENCION (AON) | IN-5140 Cambio No Comandado ABIERT
ASENCION (AON) | PR-51X 5140 Cambio No Comandado OPERAD
ASENCION (AON) | PR-51X 5140 Cambio No Comandado NORMAL RTN
ASENCION (AON) | IN-5140 Cambio No Comandado CERRADO RTN
ASENCION DOS (AOD) | IN-75010 CP 01 B Anormal Cambio Autorizado ABIERTO
