ASENCION DOS (AOD) | IN-75010 CP 01 B Anormal Cambio Autorizado ABIERTO
COLEGIO (CLG) / FUENTES (FTS) | IN-73220 FTS Anormal Cambio Autorizado ABIERTO
CHAVEÑA (CVA) | IN-75010 CP 01 Cambio No Comandado ABIERT
CHAVEÑA (CVA) | PR-59 75010 OPERAD
CHAVEÑA (CVA) | PR-86C 75010 Cambio No Comandado OPERAD
CHAVEÑA (CVA) | PR-59 75010 Cambio No Comandado OPERAD
CHAVEÑA (CVA) | PR-59 75010 Cambio No Comandado OPERAD
CHAVEÑA (CVA) | PR-59 75010 Cambio No Comandado OPERAD
CHAVEÑA (CVA) | PR-59 75010 OPERAD
CHAVEÑA (CVA) | PR-59 75010 Cambio No Comandado OPERAD
CHAVEÑA (CVA) | PR-59 75010 OPERAD
CHAVEÑA (CVA) | PR-59 75010 Cambio No Comandado OPERAD
CHAVEÑA (CVA) | PR-59 75010 Cambio No Comandado OPERAD
CHAVEÑA (CVA) | PR-59 75010 Cambio No Comandado OPERAD
CHAVEÑA (CVA) | PR-59 75010 Cambio No Comandado OPERAD
CHAVEÑA (CVA) | PR-59 75010 Cambio No Comandado OPERAD
CHAVEÑA (CVA) | PR-59 75010 OPERAD
CHAVEÑA (CVA) | PR-59 75010 Cambio No Comandado OPERAD
CHAVEÑA (CVA) | IN-75010 CP 01 CERRADO RTN
CHAVEÑA (CVA) | IN-75010 CP 01 Cambio No Comandado ABIERT
CHAVEÑA (CVA) | PR-59 75010 OPERAD
CHAVEÑA (CVA) | PR-86C 75010 Cambio No Comandado OPERAD
COLEGIO (CLG) / FUENTES (FTS) | IN-73220 FTS CERRADO RTN
CHAVEÑA (CVA) | IN-75010 CP 01 CERRADO RTN
CHAVEÑA (CVA) | IN-75010 CP 01 Cambio No Comandado ABIERT
CHAVEÑA (CVA) | PR-59 75010 OPERAD
CHAVEÑA (CVA) | PR-86C 75010 Cambio No Comandado OPERAD
NUEVO CASAS GRANDES (NCG) | IN-75010 CP 01 B Anormal Cambio Autorizado ABIERTO
ASENCION (AON) | IN-75010 CP 01 B Anormal Cambio Autorizado ABIERTO
